#1	
float	4DLUT(60025,2)
2033	0.689655
2034	0.689655
2035	0.689655
2036	0.689655
2037	0.689655
2038	0.689655
2039	0.689655
2040	0.689655
2041	0.689655
2042	0.689655
2043	0.689655
2044	0.689655
2045	0.689655
2046	0.655172
2047	0.62931
2048	0.594828
2049	0.568966
2050	0.543103
2051	0.508621
2052	0.482759
2053	0.448276
2054	0.405172
2055	0.362069
2056	0.336207
2057	0.284483
2058	0.25
2059	0
2060	0
2061	0.051724
2062	0.086207
2063	0.137931
2064	0.163793
2065	0.206897
2066	0.25
2067	0.284483
2068	0.327586
2069	0.37069
2070	0.405172
2071	0.448276
2072	0.482759
2073	0.517241
2074	0.560345
2075	0.586207
2076	0.637931
2077	0.637931
2078	0.637931
2079	0.637931
2080	0.637931
2081	0.637931
2082	0.637931
2083	0.637931
2084	0.637931
2085	0.637931
2086	0.637931
2087	0.637931
2088	0.637931
2089	0.637931
2090	0.637931
2091	0.637931
2092	0.637931
2093	0.637931
2094	0.637931
2095	0.612069
2096	0.586207
2097	0.551724
2098	0.525862
2099	0.5
2100	0.474138
2101	0.448276
2102	0.413793
2103	0.37069
2104	0.336207
2105	0.310345
2106	0.267241
2107	0.232759
2108	0
2109	0
2110	0.051724
2111	0.077586
2112	0.12069
2113	0.146552
2114	0.181034
2115	0.224138
2116	0.25
2117	0.293103
2118	0.336207
2119	0.362069
2120	0.405172
2121	0.439655
2122	0.465517
2123	0.508621
2124	0.534483
2125	0.586207
2126	0.586207
2127	0.586207
2128	0.586207
2129	0.586207
2130	0.586207
2131	0.586207
2132	0.586207
2133	0.586207
2134	0.586207
2135	0.586207
2136	0.586207
2137	0.586207
2138	0.586207
2139	0.586207
2140	0.586207
2141	0.586207
2142	0.586207
2143	0.586207
2144	0.560345
2145	0.534483
2146	0.508621
2147	0.482759
2148	0.465517
2149	0.439655
2150	0.413793
2151	0.387931
2152	0.353448
2153	0.318966
2154	0.293103
2155	0.25
2156	0.224138
2157	0
2158	0
2159	0.043103
2160	0.068966
2161	0.112069
2162	0.137931
2163	0.163793
2164	0.206897
2165	0.232759
2166	0.267241
2167	0.310345
2168	0.336207
2169	0.37069
2170	0.405172
2171	0.431034
2172	0.474138
2173	0.491379
2174	0.543103
2175	0.543103
2176	0.543103
2177	0.543103
2178	0.543103
2179	0.543103
2180	0.543103
2181	0.543103
2182	0.543103
2183	0.543103
2184	0.543103
2185	0.543103
2186	0.543103
2187	0.543103
2188	0.543103
2189	0.543103
2190	0.543103
2191	0.543103
2192	0.543103
2193	0.517241
2194	0.5
2195	0.474138
2196	0.448276
2197	0.431034
2198	0.405172
2199	0.387931
2200	0.362069
2201	0.327586
2202	0.293103
2203	0.275862
2204	0.232759
2205	0.206897
2206	0
2207	0
2208	0.043103
2209	0.068966
2210	0.103448
2211	0.12931
2212	0.155172
2213	0.189655
2214	0.215517
2215	0.25
2216	0.284483
2217	0.310345
2218	0.344828
2219	0.37931
2220	0.396552
2221	0.439655
2222	0.456897
2223	0.5
2224	0.5
2225	0.5
2226	0.5
2227	0.5
2228	0.5
2229	0.5
2230	0.5
2231	0.5
2232	0.5
2233	0.5
2234	0.5
2235	0.5
2236	0.5
2237	0.5
2238	0.5
2239	0.5
2240	0.5
2241	0.5
2242	0.474138
2243	0.456897
2244	0.431034
2245	0.413793
2246	0.396552
2247	0.37069
2248	0.353448
2249	0.327586
2250	0.301724
2251	0.267241
2252	0.25
2253	0.215517
2254	0.189655
2255	0
2256	0
2257	0.034483
2258	0.060345
2259	0.094828
2260	0.112069
2261	0.137931
2262	0.172414
2263	0.189655
2264	0.224138
2265	0.258621
2266	0.284483
2267	0.310345
2268	0.344828
2269	0.362069
2270	0.396552
2271	0.413793
2272	0.456897
2273	0.456897
2274	0.456897
2275	0.456897
2276	0.456897
2277	0.456897
2278	0.456897
2279	0.456897
2280	0.456897
2281	0.456897
2282	0.456897
2283	0.456897
2284	0.456897
2285	0.456897
2286	0.456897
2287	0.456897
2288	0.456897
2289	0.456897
2290	0.456897
2291	0.439655
2292	0.422414
2293	0.396552
2294	0.37931
2295	0.362069
2296	0.344828
2297	0.327586
2298	0.301724
2299	0.275862
2300	0.25
2301	0.232759
2302	0.198276
2303	0.172414
2304	0
2305	0
2306	0.034483
2307	0.051724
2308	0.086207
2309	0.103448
2310	0.12069
2311	0.155172
2312	0.163793
2313	0.198276
2314	0.224138
2315	0.241379
2316	0.267241
2317	0.293103
2318	0.310345
2319	0.336207
2320	0.353448
2321	0.387931
2322	0.387931
2323	0.387931
2324	0.387931
2325	0.387931
2326	0.387931
2327	0.387931
2328	0.387931
2329	0.387931
2330	0.387931
2331	0.387931
2332	0.387931
2333	0.387931
2334	0.387931
2335	0.387931
2336	0.387931
2337	0.387931
2338	0.387931
2339	0.387931
2340	0.37069
2341	0.353448
2342	0.336207
2343	0.318966
2344	0.301724
2345	0.284483
2346	0.267241
2347	0.25
2348	0.232759
2349	0.206897
2350	0.189655
2351	0.163793
2352	0.146552
2353	0
2354	0
2355	0.025862
2356	0.043103
2357	0.068966
2358	0.086207
2359	0.094828
2360	0.12931
2361	0.137931
2362	0.163793
2363	0.189655
2364	0.206897
2365	0.224138
2366	0.25
2367	0.267241
2368	0.293103
2369	0.301724
2370	0.336207
2371	0.336207
2372	0.336207
2373	0.336207
2374	0.336207
2375	0.336207
2376	0.336207
2377	0.336207
2378	0.336207
2379	0.336207
2380	0.336207
2381	0.336207
2382	0.336207
2383	0.336207
2384	0.336207
2385	0.336207
2386	0.336207
2387	0.336207
2388	0.336207
2389	0.318966
2390	0.310345
2391	0.293103
2392	0.275862
2393	0.267241
2394	0.25
2395	0.241379
2396	0.224138
2397	0.206897
2398	0.181034
2399	0.172414
2400	0.146552
2401	0.12069
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0.008621
2409	0.017241
2410	0.017241
2411	0.017241
2412	0.017241
2413	0.025862
2414	0.025862
2415	0.025862
2416	0.034483
2417	0.034483
2418	0.034483
2419	0.034483
2420	0.034483
2421	0.034483
2422	0.034483
2423	0.034483
2424	0.025862
2425	0.025862
2426	0.043103
2427	0.025862
2428	0.034483
2429	0.025862
2430	0.034483
2431	0.034483
2432	0.034483
2433	0.034483
2434	0.034483
2435	0.017241
2436	0.017241
2437	0.017241
2438	0.017241
2439	0.017241
2440	0.017241
2441	0.017241
2442	0.017241
2443	0.008621
2444	0.008621
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0.017241
2457	0.017241
2458	0.017241
2459	0.017241
2460	0.025862
2461	0.025862
2462	0.043103
2463	0.043103
2464	0.043103
2465	0.051724
2466	0.051724
2467	0.060345
2468	0.068966
2469	0.068966
2470	0.068966
2471	0.068966
2472	0.068966
2473	0.077586
2474	0.077586
2475	0.086207
2476	0.077586
2477	0.077586
2478	0.068966
2479	0.068966
2480	0.068966
2481	0.060345
2482	0.051724
2483	0.051724
2484	0.051724
2485	0.051724
2486	0.051724
2487	0.043103
2488	0.034483
2489	0.025862
2490	0.025862
2491	0.017241
2492	0.017241
2493	0.017241
2494	0.008621
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	0
2502	0
2503	0
2504	0.017241
2505	0.017241
2506	0.017241
2507	0.025862
2508	0.034483
2509	0.043103
2510	0.043103
2511	0.060345
2512	0.060345
2513	0.068966
2514	0.077586
2515	0.077586
2516	0.086207
2517	0.086207
2518	0.103448
2519	0.103448
2520	0.112069
2521	0.12069
2522	0.137931
2523	0.137931
2524	0.12931
2525	0.137931
2526	0.12931
2527	0.12931
2528	0.112069
2529	0.103448
2530	0.094828
2531	0.086207
2532	0.086207
2533	0.068966
2534	0.051724
2535	0.051724
2536	0.051724
2537	0.051724
2538	0.043103
2539	0.034483
2540	0.034483
2541	0.025862
2542	0.017241
2543	0.017241
2544	0.008621
2545	0
2546	0
2547	0
2548	0
2549	0
2550	0
2551	0
2552	0.017241
2553	0.017241
2554	0.017241
2555	0.034483
2556	0.034483
2557	0.051724
2558	0.060345
2559	0.068966
2560	0.086207
2561	0.094828
2562	0.103448
2563	0.103448
2564	0.12069
2565	0.12069
2566	0.12069
2567	0.146552
2568	0.155172
2569	0.172414
2570	0.181034
2571	0.181034
2572	0.189655
2573	0.172414
2574	0.189655
2575	0.181034
2576	0.189655
2577	0.172414
2578	0.163793
2579	0.146552
2580	0.137931
2581	0.12069
2582	0.112069
2583	0.112069
2584	0.112069
2585	0.086207
2586	0.077586
2587	0.068966
2588	0.060345
2589	0.051724
2590	0.034483
2591	0.025862
2592	0.025862
2593	0.017241
2594	0.008621
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0.017241
2601	0.017241
2602	0.017241
2603	0.034483
2604	0.043103
2605	0.060345
2606	0.068966
2607	0.086207
2608	0.086207
2609	0.112069
2610	0.12069
2611	0.137931
2612	0.146552
2613	0.155172
2614	0.181034
2615	0.189655
2616	0.198276
2617	0.224138
2618	0.224138
2619	0.241379
2620	0.232759
2621	0.241379
2622	0.25
2623	0.232759
2624	0.241379
2625	0.232759
2626	0.232759
2627	0.215517
2628	0.206897
2629	0.189655
2630	0.172414
2631	0.163793
2632	0.112069
2633	0.112069
2634	0.112069
2635	0.103448
2636	0.086207
2637	0.077586
2638	0.068966
2639	0.060345
2640	0.043103
2641	0.025862
2642	0.025862
2643	0.017241
2644	0.008621
2645	0
2646	0
2647	0
2648	0
2649	0.017241
2650	0.017241
2651	0.034483
2652	0.051724
2653	0.068966
2654	0.077586
2655	0.094828
2656	0.103448
2657	0.112069
2658	0.137931
2659	0.155172
2660	0.172414
2661	0.189655
2662	0.215517
2663	0.232759
2664	0.258621
2665	0.258621
2666	0.275862
2667	0.275862
2668	0.293103
2669	0.293103
2670	0.301724
2671	0.293103
2672	0.293103
2673	0.293103
2674	0.275862
2675	0.284483
2676	0.275862
2677	0.267241
2678	0.241379
2679	0.232759
2680	0.198276
2681	0.189655
2682	0.189655
2683	0.155172
2684	0.137931
2685	0.12931
2686	0.103448
2687	0.086207
2688	0.077586
2689	0.060345
2690	0.043103
2691	0.034483
2692	0.025862
2693	0.008621
2694	0.008621
2695	0
2696	0
2697	0.017241
2698	0.017241
2699	0.034483
2700	0.051724
2701	0.068966
2702	0.077586
2703	0.094828
2704	0.12069
2705	0.137931
2706	0.155172
2707	0.181034
2708	0.198276
2709	0.224138
2710	0.241379
2711	0.275862
2712	0.275862
2713	0.327586
2714	0.318966
2715	0.318966
2716	0.327586
2717	0.344828
2718	0.353448
2719	0.353448
2720	0.336207
2721	0.353448
2722	0.344828
2723	0.336207
2724	0.336207
2725	0.327586
2726	0.318966
2727	0.310345
2728	0.284483
2729	0.275862
2730	0.258621
2731	0.189655
2732	0.189655
2733	0.172414
2734	0.155172
2735	0.137931
2736	0.12069
2737	0.094828
2738	0.086207
2739	0.060345
2740	0.043103
2741	0.034483
2742	0.025862
2743	0.008621
2744	0
2745	0
2746	0.017241
2747	0.025862
2748	0.051724
2749	0.068966
2750	0.086207
2751	0.103448
2752	0.137931
2753	0.155172
2754	0.172414
2755	0.206897
2756	0.224138
2757	0.267241
2758	0.275862
2759	0.301724
2760	0.327586
2761	0.327586
2762	0.362069
2763	0.37069
2764	0.37931
2765	0.396552
2766	0.396552
2767	0.405172
2768	0.405172
2769	0.413793
2770	0.405172
2771	0.396552
2772	0.396552
2773	0.396552
2774	0.387931
2775	0.37931
2776	0.362069
2777	0.344828
2778	0.327586
2779	0.293103
2780	0.293103
2781	0.267241
2782	0.224138
2783	0.215517
2784	0.181034
2785	0.155172
2786	0.137931
2787	0.112069
2788	0.086207
2789	0.060345
2790	0.043103
2791	0.034483
2792	0.017241
2793	0.008621
2794	0.017241
2795	0.017241
2796	0.051724
2797	0.060345
2798	0.086207
2799	0.112069
2800	0.137931
2801	0.163793
2802	0.198276
2803	0.215517
2804	0.258621
2805	0.284483
2806	0.318966
2807	0.344828
2808	0.37069
2809	0.396552
2810	0.396552
2811	0.413793
2812	0.431034
2813	0.448276
2814	0.456897
2815	0.448276
2816	0.456897
2817	0.456897
2818	0.456897
2819	0.465517
2820	0.465517
2821	0.456897
2822	0.456897
2823	0.448276
2824	0.431034
2825	0.422414
2826	0.413793
2827	0.387931
2828	0.37931
2829	0.353448
2830	0.293103
2831	0.284483
2832	0.25
2833	0.232759
2834	0.198276
2835	0.172414
2836	0.137931
2837	0.12069
2838	0.086207
2839	0.060345
2840	0.043103
2841	0.034483
2842	0.008621
2843	0.017241
2844	0.051724
2845	0.051724
2846	0.086207
2847	0.112069
2848	0.146552
2849	0.181034
2850	0.198276
2851	0.25
2852	0.275862
2853	0.310345
2854	0.344828
2855	0.37069
2856	0.405172
2857	0.422414
2858	0.465517
2859	0.465517
2860	0.474138
2861	0.491379
2862	0.5
2863	0.508621
2864	0.508621
2865	0.525862
2866	0.525862
2867	0.508621
2868	0.517241
2869	0.517241
2870	0.517241
2871	0.517241
2872	0.5
2873	0.491379
2874	0.474138
2875	0.465517
2876	0.448276
2877	0.422414
2878	0.396552
2879	0.387931
2880	0.344828
2881	0.310345
2882	0.275862
2883	0.25
2884	0.206897
2885	0.181034
2886	0.155172
2887	0.12069
2888	0.086207
2889	0.060345
2890	0.043103
2891	0.025862
2892	0.017241
2893	0.051724
2894	0.086207
2895	0.112069
2896	0.155172
2897	0.181034
2898	0.215517
2899	0.258621
2900	0.293103
2901	0.327586
2902	0.362069
2903	0.396552
2904	0.431034
2905	0.465517
2906	0.482759
2907	0.534483
2908	0.534483
2909	0.534483
2910	0.543103
2911	0.551724
2912	0.560345
2913	0.568966
2914	0.568966
2915	0.577586
2916	0.586207
2917	0.577586
2918	0.568966
2919	0.560345
2920	0.568966
2921	0.551724
2922	0.543103
2923	0.534483
2924	0.525862
2925	0.508621
2926	0.482759
2927	0.482759
2928	0.422414
2929	0.37931
2930	0.37069
2931	0.327586
2932	0.301724
2933	0.267241
2934	0.224138
2935	0.181034
2936	0.155172
2937	0.112069
2938	0.094828
2939	0.051724
2940	0.034483
2941	0.051724
2942	0.068966
2943	0.112069
2944	0.146552
2945	0.189655
2946	0.232759
2947	0.267241
2948	0.301724
2949	0.344828
2950	0.387931
2951	0.413793
2952	0.456897
2953	0.482759
2954	0.525862
2955	0.534483
2956	0.551724
2957	0.577586
2958	0.594828
2959	0.603448
2960	0.612069
2961	0.62931
2962	0.62931
2963	0.62931
2964	0.62069
2965	0.62069
2966	0.62931
2967	0.62931
2968	0.62931
2969	0.62931
2970	0.62069
2971	0.603448
2972	0.594828
2973	0.586207
2974	0.560345
2975	0.551724
2976	0.534483
2977	0.491379
2978	0.474138
2979	0.431034
2980	0.387931
2981	0.362069
2982	0.318966
2983	0.267241
2984	0.232759
2985	0.198276
2986	0.155172
2987	0.112069
2988	0.077586
2989	0.051724
2990	0.051724
2991	0.112069
2992	0.137931
2993	0.189655
2994	0.232759
2995	0.267241
2996	0.318966
2997	0.37069
2998	0.396552
2999	0.431034
3000	0.482759
3001	0.517241
3002	0.551724
3003	0.603448
3004	0.603448
3005	0.62069
3006	0.646552
3007	0.646552
3008	0.663793
3009	0.672414
3010	0.681034
3011	0.681034
3012	0.681034
3013	0.681034
3014	0.698276
3015	0.689655
3016	0.689655
3017	0.681034
3018	0.672414
3019	0.663793
3020	0.663793
3021	0.663793
3022	0.637931
3023	0.62931
3024	0.62069
3025	0.594828
3026	0.568966
3027	0.508621
3028	0.465517
3029	0.448276
3030	0.405172
3031	0.37931
3032	0.327586
3033	0.293103
3034	0.232759
3035	0.198276
3036	0.146552
3037	0.112069
3038	0.068966
3039	0.094828
3040	0.12931
3041	0.181034
3042	0.232759
3043	0.275862
3044	0.318966
3045	0.362069
3046	0.413793
3047	0.456897
3048	0.491379
3049	0.534483
3050	0.568966
3051	0.612069
3052	0.672414
3053	0.672414
3054	0.681034
3055	0.698276
3056	0.706897
3057	0.724138
3058	0.732759
3059	0.732759
3060	0.732759
3061	0.741379
3062	0.75
3063	0.75
3064	0.741379
3065	0.732759
3066	0.741379
3067	0.732759
3068	0.724138
3069	0.715517
3070	0.706897
3071	0.698276
3072	0.689655
3073	0.672414
3074	0.655172
3075	0.62069
3076	0.568966
3077	0.551724
3078	0.508621
3079	0.456897
3080	0.422414
3081	0.37069
3082	0.336207
3083	0.284483
3084	0.25
3085	0.189655
3086	0.137931
3087	0.103448
3088	0.112069
3089	0.163793
3090	0.224138
3091	0.275862
3092	0.318966
3093	0.362069
3094	0.422414
3095	0.465517
3096	0.508621
3097	0.551724
3098	0.577586
3099	0.62931
3100	0.646552
3101	0.741379
3102	0.741379
3103	0.75
3104	0.75
3105	0.758621
3106	0.775862
3107	0.784483
3108	0.784483
3109	0.793103
3110	0.793103
3111	0.793103
3112	0.793103
3113	0.793103
3114	0.801724
3115	0.793103
3116	0.784483
3117	0.775862
3118	0.775862
3119	0.767241
3120	0.75
3121	0.741379
3122	0.732759
3123	0.715517
3124	0.672414
3125	0.637931
3126	0.594828
3127	0.534483
3128	0.517241
3129	0.474138
3130	0.431034
3131	0.387931
3132	0.327586
3133	0.293103
3134	0.241379
3135	0.189655
3136	0.137931
3137	0.137931
3138	0.206897
3139	0.258621
3140	0.318966
3141	0.362069
3142	0.396552
3143	0.474138
3144	0.517241
3145	0.568966
3146	0.603448
3147	0.646552
3148	0.689655
3149	0.715517
3150	0.767241
3151	0.784483
3152	0.801724
3153	0.810345
3154	0.818966
3155	0.827586
3156	0.836207
3157	0.844828
3158	0.844828
3159	0.844828
3160	0.844828
3161	0.836207
3162	0.844828
3163	0.844828
3164	0.844828
3165	0.844828
3166	0.844828
3167	0.844828
3168	0.827586
3169	0.818966
3170	0.801724
3171	0.793103
3172	0.775862
3173	0.741379
3174	0.698276
3175	0.646552
3176	0.62069
3177	0.603448
3178	0.517241
3179	0.474138
3180	0.431034
3181	0.37931
3182	0.327586
3183	0.275862
3184	0.224138
3185	0.163793
3186	0.163793
3187	0.232759
3188	0.293103
3189	0.362069
3190	0.413793
3191	0.448276
3192	0.517241
3193	0.560345
3194	0.612069
3195	0.655172
3196	0.715517
3197	0.758621
3198	0.784483
3199	0.836207
3200	0.853448
3201	0.862069
3202	0.87931
3203	0.87931
3204	0.887931
3205	0.887931
3206	0.887931
3207	0.896552
3208	0.896552
3209	0.913793
3210	0.913793
3211	0.905172
3212	0.905172
3213	0.896552
3214	0.896552
3215	0.887931
3216	0.896552
3217	0.87931
3218	0.87931
3219	0.87069
3220	0.853448
3221	0.836207
3222	0.801724
3223	0.75
3224	0.706897
3225	0.663793
3226	0.603448
3227	0.577586
3228	0.551724
3229	0.482759
3230	0.422414
3231	0.37069
3232	0.327586
3233	0.25
3234	0.215517
3235	0.189655
3236	0.275862
3237	0.336207
3238	0.396552
3239	0.456897
3240	0.5
3241	0.568966
3242	0.62069
3243	0.672414
3244	0.698276
3245	0.758621
3246	0.818966
3247	0.853448
3248	0.896552
3249	0.905172
3250	0.913793
3251	0.922414
3252	0.939655
3253	0.939655
3254	0.948276
3255	0.948276
3256	0.948276
3257	0.956897
3258	0.956897
3259	0.956897
3260	0.956897
3261	0.948276
3262	0.948276
3263	0.948276
3264	0.948276
3265	0.939655
3266	0.931034
3267	0.931034
3268	0.913793
3269	0.913793
3270	0.896552
3271	0.853448
3272	0.801724
3273	0.767241
3274	0.715517
3275	0.681034
3276	0.655172
3277	0.551724
3278	0.525862
3279	0.474138
3280	0.413793
3281	0.362069
3282	0.284483
3283	0.241379
3284	0.215517
3285	0.310345
3286	0.37931
3287	0.448276
3288	0.5
3289	0.543103
3290	0.62069
3291	0.672414
3292	0.732759
3293	0.75
3294	0.818966
3295	0.862069
3296	0.905172
3297	0.948276
3298	0.956897
3299	0.965517
3300	0.965517
3301	0.982759
3302	0.982759
3303	0.991379
3304	0.991379
3305	1
3306	1
3307	1
3308	1
3309	1
3310	1
3311	1
3312	0.991379
3313	0.991379
3314	0.982759
3315	0.974138
3316	0.974138
3317	0.965517
3318	0.956897
3319	0.948276
3320	0.896552
3321	0.862069
3322	0.827586
3323	0.767241
3324	0.724138
3325	0.681034
3326	0.62069
3327	0.594828
3328	0.508621
3329	0.448276
3330	0.405172
3331	0.327586
3332	0.284483
3333	0.241379
3334	0.353448
3335	0.413793
3336	0.491379
3337	0.534483
3338	0.594828
3339	0.663793
3340	0.741379
3341	0.767241
3342	0.801724
3343	0.853448
3344	0.896552
3345	0.948276
3346	0.982759
3347	0.991379
3348	0.991379
3349	1
3350	1
3351	1
3352	1
3353	1
3354	1
3355	1
3356	1
3357	1
3358	1
3359	1
3360	1
3361	1
3362	1
3363	1
3364	1
3365	1
3366	0.991379
3367	0.991379
3368	0.982759
3369	0.939655
3370	0.905172
3371	0.862069
3372	0.801724
3373	0.775862
3374	0.732759
3375	0.672414
3376	0.637931
3377	0.534483
3378	0.508621
3379	0.448276
3380	0.353448
3381	0.318966
3382	0.267241
3383	0.387931
3384	0.456897
3385	0.525862
3386	0.586207
3387	0.62931
3388	0.715517
3389	0.767241
3390	0.801724
3391	0.853448
3392	0.887931
3393	0.931034
3394	0.965517
3395	1
3396	1
3397	1
3398	1
3399	1
3400	1
3401	1
3402	1
3403	1
3404	1
3405	1
3406	1
3407	1
3408	1
3409	1
3410	1
3411	1
3412	1
3413	1
3414	1
3415	1
3416	1
3417	1
3418	0.965517
3419	0.931034
3420	0.887931
3421	0.844828
3422	0.801724
3423	0.767241
3424	0.724138
3425	0.672414
3426	0.586207
3427	0.543103
3428	0.465517
3429	0.405172
3430	0.353448
3431	0.293103
3432	0.405172
3433	0.474138
3434	0.551724
3435	0.603448
3436	0.663793
3437	0.75
3438	0.784483
3439	0.818966
3440	0.853448
3441	0.887931
3442	0.931034
3443	0.965517
3444	1
3445	1
3446	1
3447	1
3448	1
3449	1
3450	1
3451	1
3452	1
3453	1
3454	1
3455	1
3456	1
3457	1
3458	1
3459	1
3460	1
3461	1
3462	1
3463	1
3464	1
3465	1
3466	1
3467	0.965517
3468	0.922414
3469	0.887931
3470	0.853448
3471	0.818966
3472	0.793103
3473	0.75
3474	0.706897
3475	0.637931
3476	0.577586
3477	0.525862
3478	0.431034
3479	0.396552
3480	0.293103
3481	0.413793
3482	0.474138
3483	0.560345
3484	0.603448
3485	0.646552
3486	0.724138
3487	0.767241
3488	0.810345
3489	0.844828
3490	0.87931
3491	0.922414
3492	0.956897
3493	1
3494	1
3495	1
3496	1
3497	1
3498	1
3499	1
3500	1
3501	1
3502	1
3503	1
3504	1
3505	1
3506	1
3507	1
3508	1
3509	1
3510	1
3511	1
3512	1
3513	1
3514	1
3515	1
3516	0.965517
3517	0.922414
3518	0.887931
3519	0.844828
3520	0.810345
3521	0.775862
3522	0.741379
3523	0.706897
3524	0.646552
3525	0.603448
3526	0.551724
3527	0.474138
3528	0.413793
3529	0.293103
3530	0.413793
3531	0.474138
3532	0.543103
3533	0.594828
3534	0.62931
3535	0.715517
3536	0.758621
3537	0.801724
3538	0.836207
3539	0.87931
3540	0.922414
3541	0.956897
3542	1
3543	1
3544	1
3545	1
3546	1
3547	1
3548	1
3549	1
3550	1
3551	1
3552	1
3553	1
3554	1
3555	1
3556	1
3557	1
3558	1
3559	1
3560	1
3561	1
3562	1
3563	1
3564	1
3565	0.956897
3566	0.913793
3567	0.87931
3568	0.836207
3569	0.801724
3570	0.758621
3571	0.715517
3572	0.681034
3573	0.612069
3574	0.568966
3575	0.525862
3576	0.465517
3577	0.422414
3578	0.293103
3579	0.413793
3580	0.465517
3581	0.543103
3582	0.586207
3583	0.62069
3584	0.698276
3585	0.75
3586	0.793103
3587	0.827586
3588	0.87069
3589	0.913793
3590	0.956897
3591	1
3592	1
3593	1
3594	1
3595	1
3596	1
3597	1
3598	1
3599	1
3600	1
3601	1
3602	1
3603	1
3604	1
3605	1
3606	1
3607	1
3608	1
3609	1
3610	1
3611	1
3612	1
3613	1
3614	0.956897
3615	0.913793
3616	0.87069
3617	0.827586
3618	0.793103
3619	0.75
3620	0.706897
3621	0.663793
3622	0.594828
3623	0.543103
3624	0.5
3625	0.422414
3626	0.37931
3627	0.293103
3628	0.413793
3629	0.465517
3630	0.543103
3631	0.594828
3632	0.62931
3633	0.706897
3634	0.758621
3635	0.801724
3636	0.836207
3637	0.87931
3638	0.913793
3639	0.956897
3640	1
3641	1
3642	1
3643	1
3644	1
3645	1
3646	1
3647	1
3648	1
3649	1
3650	1
3651	1
3652	1
3653	1
3654	1
3655	1
3656	1
3657	1
3658	1
3659	1
3660	1
3661	1
3662	1
3663	0.956897
3664	0.922414
3665	0.87931
3666	0.836207
3667	0.801724
3668	0.758621
3669	0.724138
3670	0.681034
3671	0.612069
3672	0.560345
3673	0.525862
3674	0.448276
3675	0.405172
